"id","created_at","updated_at","supplier","barcode","product_range","display_name","order_name","supplier_sequence","discontinued","product_usage","current_max_stock","current_stock_available","current_cost_price","current_retail_price"
"312","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003916","Majicontrast","Majicontrast Red Magenta","","03.08.01","0","Professional","2","2",\N,"0.00"
"313","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003244","Majirel","Majirel 1","","03.01.01","0","Professional","1","1",\N,"0.00"
"314","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002940","Majirel","Majirel 10","Majirel 10 Very Lightest Blonde","03.01.72","0","Professional","2","1",\N,"0.00"
"315","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 10 1/2,1","","03.01.76","0","Professional","1","0",\N,"0.00"
"316","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001257","Majirel","Majirel 10,1","","03.01.73","0","Professional","1","0",\N,"0.00"
"317","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 10,13","","03.01.74","0","Professional","1","1",\N,"0.00"
"318","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 10,21","","03.01.75","0","Professional","1","1",\N,"0.00"
"319","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003237","Majirel","Majirel 3","","03.01.02","0","Professional","2","2",\N,"0.00"
"320","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003213","Majirel","Majirel 4","","03.01.03","0","Professional","4","3",\N,"0.00"
"321","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001752","Majirel","Majirel 4,0","","03.01.04","0","Professional","1","1",\N,"0.00"
"322","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003756","Majirel","Majirel 4,15","","03.01.05","0","Professional","1","1",\N,"0.00"
"323","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002315","Majirel","Majirel 4,3","","03.01.06","0","Professional","1","0",\N,"0.00"
"324","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002322","Majirel","Majirel 4,35","","03.01.07","0","Professional","1","1",\N,"0.00"
"325","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630252233","Majirel","Majirel 4,51","","03.01","1","Professional","0","1",\N,"0.00"
"326","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636333226","Majirel","Majirel 4,55","","03.01.08","0","Professional","1","3",\N,"0.00"
"327","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002346","Majirel","Majirel 4,56","","03.01.09","0","Professional","1","1",\N,"0.00"
"328","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630587601","Majirel","Majirel 4,8","","03.01.10","0","Professional","1","1",\N,"0.00"
"329","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003176","Majirel","Majirel 5","","03.01.11","0","Professional","5","4",\N,"0.00"
"330","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001660","Majirel","Majirel 5,0","","03.01.12","0","Professional","1","2",\N,"0.00"
"331","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400638","Majirel","Majirel 5,024","","03.01","1","Professional","0","1",\N,"0.00"
"332","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400614","Majirel","Majirel 5,025","","03.01.13","0","Professional","1","2",\N,"0.00"
"333","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400577","Majirel","Majirel 5,041","","03.01.14","0","Professional","1","2",\N,"0.00"
"334","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400645","Majirel","Majirel 5,042","","03.01.15","0","Professional","1","2",\N,"0.00"
"335","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531950","Majirel","Majirel 5,12","","03.01.16","0","Professional","2","1",\N,"0.00"
"336","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531974","Majirel","Majirel 5,15","","03.01.17","0","Professional","2","1",\N,"0.00"
"337","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002759","Majirel","Majirel 5,3","","03.01.18","0","Professional","2","2",\N,"0.00"
"338","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531929","Majirel","Majirel 5,32","","03.01.19","0","Professional","1","2",\N,"0.00"
"339","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002278","Majirel","Majirel 5,35","","03.01.20","0","Professional","1","1",\N,"0.00"
"340","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634005279","Majirel","Majirel 5,4","","03.01.21","0","Professional","1","1",\N,"0.00"
"341","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 5,42","","03.01","1","Professional","0","1",\N,"0.00"
"342","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002285","Majirel","Majirel 5,5","","03.01.22","0","Professional","2","1",\N,"0.00"
"343","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002292","Majirel","Majirel 5,52","","03.01.23","0","Professional","3","2",\N,"0.00"
"344","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630587700","Majirel","Majirel 5,8","","03.01.24","0","Professional","1","1",\N,"0.00"
"345","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003138","Majirel","Majirel 6","","03.01.25","0","Professional","12","7",\N,"0.00"
"346","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001578","Majirel","Majirel 6,0","","03.01.26","0","Professional","1","0",\N,"0.00"
"347","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400584","Majirel","Majirel 6,014","","03.01.27","1","Professional","0","0",\N,"0.00"
"348","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001608","Majirel","Majirel 6,1","","03.01.28","0","Professional","2","2",\N,"0.00"
"349","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003169","Majirel","Majirel 6,23","","03.01.29","0","Professional","2","2",\N,"0.00"
"350","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002131","Majirel","Majirel 6,3","","03.01.30","0","Professional","5","3",\N,"0.00"
"351","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002148","Majirel","Majirel 6,32","","03.01.31","0","Professional","1","1",\N,"0.00"
"352","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002155","Majirel","Majirel 6,34","","03.01.32","0","Professional","1","1",\N,"0.00"
"353","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002162","Majirel","Majirel 6,35","","03.01.33","0","Professional","2","2",\N,"0.00"
"354","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531905","Majirel","Majirel 6,45","","03.01.34","0","Professional","2","2",\N,"0.00"
"355","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531943","Majirel","Majirel 6,46","","03.01.35","0","Professional","1","1",\N,"0.00"
"356","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630252448","Majirel","Majirel 6,53","","03.01.36","0","Professional","1","0",\N,"0.00"
"357","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 6,62","","03.01.37","1","Professional","0","0",\N,"0.00"
"358","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630587809","Majirel","Majirel 6,8","","03.01.38","0","Professional","1","1",\N,"0.00"
"359","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003084","Majirel","Majirel 7","","03.01.39","0","Professional","12","8",\N,"0.00"
"360","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001486","Majirel","Majirel 7,0","","03.01.40","0","Professional","1","1",\N,"0.00"
"361","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,014","","03.01","1","Professional","0","0",\N,"0.00"
"362","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630169562","Majirel","Majirel 7,03","","03.01.41","0","Professional","3","2",\N,"0.00"
"363","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,041","","03.01","1","Professional","0","0",\N,"0.00"
"364","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636400652","Majirel","Majirel 7,042","","03.01","1","Professional","0","2",\N,"0.00"
"365","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003107","Majirel","Majirel 7,1","","03.01.42","0","Professional","2","2",\N,"0.00"
"366","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630667365","Majirel","Majirel 7,12","","03.01.43","0","Professional","1","2",\N,"0.00"
"367","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001523","Majirel","Majirel 7,13","","03.01.44","0","Professional","1","0",\N,"0.00"
"368","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003121","Majirel","Majirel 7,23","","03.01.45","0","Professional","3","2",\N,"0.00"
"369","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002087","Majirel","Majirel 7,3","","03.01.46","0","Professional","4","2",\N,"0.00"
"370","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634005224","Majirel","Majirel 7,31","","03.01.47","0","Professional","2","2",\N,"0.00"
"371","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636531912","Majirel","Majirel 7,35","","03.01.48","0","Professional","1","1",\N,"0.00"
"372","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,4","","03.01.49","0","Professional","2","2",\N,"0.00"
"373","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,43","","03.01.50","0","Professional","1","1",\N,"0.00"
"374","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,44","","03.01.51","0","Professional","1","1",\N,"0.00"
"375","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 7,52 ","","03.01","1","Professional","0","0",\N,"0.00"
"376","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630587908","Majirel","Majirel 7,8","","03.01.52","0","Professional","1","2",\N,"0.00"
"377","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003046","Majirel","Majirel 8","","03.01.53","0","Professional","10","0",\N,"0.00"
"378","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001400","Majirel","Majirel 8,0","","03.01.54","0","Professional","1","2",\N,"0.00"
"379","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630169609","Majirel","Majirel 8,03","","03.01.55","0","Professional","2","1",\N,"0.00"
"380","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 8,04","","03.01.56","0","Professional","1","1",\N,"0.00"
"381","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003060","Majirel","Majirel 8,1","","03.01.57","0","Professional","2","2",\N,"0.00"
"382","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 8,12","","03.01.58","0","Professional","2","0",\N,"0.00"
"383","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001448","Majirel","Majirel 8,13","","03.01.59","0","Professional","3","2",\N,"0.00"
"384","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634001455","Majirel","Majirel 8,2","","03.01.60","0","Professional","2","0",\N,"0.00"
"385","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002049","Majirel","Majirel 8,3","Majirel 8,3 HR","03.01.61","0","Professional","2","2",\N,"0.00"
"386","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634005316","Majirel","Majirel 8,31","Majirel 8,31 HR","03.01.62","0","Professional","2","1",\N,"0.00"
"387","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002056","Majirel","Majirel 8,34","","03.01.63","0","Professional","2","2",\N,"0.00"
"388","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 8,8","","03.01.64","0","Professional","1","1",\N,"0.00"
"389","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002995","Majirel","Majirel 9","Majirel 9 Very Light Blonde","03.01.65","0","Professional","6","1",\N,"0.00"
"390","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 9,0","Majirel 9,0 Deep Natural","03.01.66","0","Professional","1","1",\N,"0.00"
"391","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003015","Majirel","Majirel 9,1","","03.01.67","0","Professional","2","2",\N,"0.00"
"392","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003022","Majirel","Majirel 9,13","","03.01.68","0","Professional","2","2",\N,"0.00"
"393","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630667761","Majirel","Majirel 9,21","","03.01.69","0","Professional","1","1",\N,"0.00"
"394","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel","Majirel 9,22","","03.01.70","0","Professional","1","1",\N,"0.00"
"395","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002032","Majirel","Majirel 9,3","Majirel 9,3 HR","03.01.71","0","Professional","3","3",\N,"0.00"
"396","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574984","Majirel","Majirel Cool Cover 10","","03.02.14","0","Professional","1","1",\N,"0.00"
"397","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575677","Majirel","Majirel Cool Cover 10,1","","03.02.15","0","Professional","1","1",\N,"0.00"
"398","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574786","Majirel","Majirel Cool Cover 5","","03.02.01","0","Professional","1","1",\N,"0.00"
"399","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575479","Majirel","Majirel Cool Cover 5,1","","03.02.02","0","Professional","1","1",\N,"0.00"
"400","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574823","Majirel","Majirel Cool Cover 6","","03.02.03","0","Professional","1","0",\N,"0.00"
"401","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575516","Majirel","Majirel Cool Cover 6,1","","03.02.04","0","Professional","1","1",\N,"0.00"
"402","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630667105","Majirel","Majirel Cool Cover 6,17","","03.02.05","0","Professional","1","1",\N,"0.00"
"403","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574861","Majirel","Majirel Cool Cover 7","","03.02.06","0","Professional","1","0",\N,"0.00"
"404","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575554","Majirel","Majirel Cool Cover 7,1","","03.02.07","0","Professional","1","0",\N,"0.00"
"405","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630667204","Majirel","Majirel Cool Cover 7,17","","03.02.08","0","Professional","2","1",\N,"0.00"
"406","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574908","Majirel","Majirel Cool Cover 8","","03.02.09","0","Professional","1","1",\N,"0.00"
"407","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575592","Majirel","Majirel Cool Cover 8,1","","03.02.10","0","Professional","3","2",\N,"0.00"
"408","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575196","Majirel","Majirel Cool Cover 8,3","","03.02.11","0","Professional","1","1",\N,"0.00"
"409","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630574946","Majirel","Majirel Cool Cover 9","","03.02.12","0","Professional","1","0",\N,"0.00"
"410","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630575639","Majirel","Majirel Cool Cover 9,1","","03.02.13","0","Professional","2","2",\N,"0.00"
"411","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630691834","Majirel High Lift","Majirel High Lift Ash","","03.03.02","0","Professional","2","2",\N,"0.00"
"412","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630691933","Majirel High Lift","Majirel High Lift Ash +","","03.03.03","0","Professional","3","3",\N,"0.00"
"413","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636347322","Majirel High Lift","Majirel High Lift Ash Violet","","03.03.04","0","Professional","1","1",\N,"0.00"
"414","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630692435","Majirel High Lift","Majirel High Lift Beige","","03.03.06","0","Professional","0","1",\N,"0.00"
"415","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630691735","Majirel High Lift","Majirel High Lift Neutral","","03.03.01","0","Professional","1","2",\N,"0.00"
"416","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630692039","Majirel High Lift","Majirel High Lift Violet","","03.03.05","0","Professional","1","1",\N,"0.00"
"417","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636586363","Majirel Metals","Majirel Metals M,11","","03.05.01","0","Professional","1","1",\N,"0.00"
"418","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel Metals","Majirel Metals M,12","","03.05.02","0","Professional","1","1",\N,"0.00"
"419","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636586561","Majirel Metals","Majirel Metals M,21","","03.05.03","0","Professional","1","1",\N,"0.00"
"420","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel Metals","Majirel Metals M,22","","03.05.04","0","Professional","1","1",\N,"0.00"
"421","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","","Majirel Mix","Majirel Mix Blue","","03.07.01","0","Professional","1","1",\N,"0.00"
"422","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630251328","Majirel Mix","Majirel Mix Copper","","03.07.04","0","Professional","1","1",\N,"0.00"
"423","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630251595","Majirel Mix","Majirel Mix Red","","03.07.05","0","Professional","1","1",\N,"0.00"
"424","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636333257","Majirel Mix","Majirel Mix Green","","03.07.02","0","Professional","1","1",\N,"0.00"
"425","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636333233","Majirel Mix","Majirel Mix Violet","","03.07.03","0","Professional","1","1",\N,"0.00"
"426","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002506","Majirouge","Majirouge 4,20","","03.04.03","0","Professional","1","1",\N,"0.00"
"427","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634003527","Majirouge","Majirouge 4,65","","03.04.06","0","Professional","2","0",\N,"0.00"
"428","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474636333110","Majirouge","Majirouge 5,20 Carmilane","","03.04","1","Professional","0","1",\N,"0.00"
"429","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474630236745","Majirouge","Majirouge 5,56 Rubilane","","03.04","1","Professional","0","1",\N,"0.00"
"430","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002483","Majirouge","Majirouge 5,62","","03.04.09","0","Professional","2","1",\N,"0.00"
"431","2018-10-14 12:38:33","2018-10-15 10:37:19","L'Oreal","3474634002490","Majirouge","Majirouge 5,64 Rubilane","","03.04","1","Professional","0","1",\N,"0.00"
"432","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474630328150","Majirouge","Majirouge 6,60","","03.04.10","0","Professional","1","1",\N,"0.00"
"433","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","","Majirouge","Majirouge 6,64 Rubilane","","03.04","1","Professional","0","1",\N,"0.00"
"434","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474630231429","Majirouge","Majirouge 7,40 Rubilane","","03.04","1","Professional","0","1",\N,"0.00"
"435","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474630202245","Majirouge","Majirouge 7,45 Rubilane","","03.04","1","Professional","0","1",\N,"0.00"
"436","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474636333172","Majirouge","Majirouge C3,20","","03.04.01","0","Professional","1","1",\N,"0.00"
"437","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474636333127","Majirouge","Majirouge C3,66","","03.04.02","0","Professional","1","1",\N,"0.00"
"438","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474636333189","Majirouge","Majirouge C4,60","","03.04.04","0","Professional","1","1",\N,"0.00"
"439","2018-10-14 12:38:34","2018-10-15 10:37:19","L'Oreal","3474636333134","Majirouge","Majirouge C4,62","","03.04.05","0","Professional","1","1",\N,"0.00"
"440","2018-10-14 12:38:34","2018-10-15 10:37:20","L'Oreal","","Majirouge","Majirouge C5,20","","03.04.07","0","Professional","1","1",\N,"0.00"
"441","2018-10-14 12:38:34","2018-10-15 10:37:20","L'Oreal","3474630679498","Majirouge","Majirouge C5,60","","03.04.08","0","Professional","1","1",\N,"0.00"
"442","2018-10-14 12:38:34","2018-10-15 10:37:20","L'Oreal","3474630679399","Majirouge","Majirouge C6,64","","03.04.11","0","Professional","1","0",\N,"0.00"
"443","2018-10-14 12:38:34","2018-10-15 10:37:20","L'Oreal","3474630679290","Majirouge","Majirouge C6,66","","03.04.12","0","Professional","1","2",\N,"0.00"
"444","2018-10-14 12:38:34","2018-10-15 10:37:20","L'Oreal","3474636333103","Majirouge","Majirouge C7,64","","03.04.13","0","Professional","1","1",\N,"0.00"
"445","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","858622006425","Unknown","Makeup Eraser Mini 3 pack","","","0","",\N,"1",\N,"29.95"
"446","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","9327417015122","Morrocan Oil","MOR Ceramic Ionic Brush Round 25ml","","","0","",\N,"2",\N,"20.00"
"447","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521165","Morrocan Oil","MOR Dry Scalp Treatment 45ml","","","0","",\N,"1",\N,"35.00"
"448","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521042","Morrocan Oil","MOR Intense Curl Cream 300ml","","","0","",\N,"12",\N,"39.95"
"449","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521080","Morrocan Oil","MOR Intense Curl Cream 500ml","","","0","",\N,"3","39.05","0.00"
"450","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521172","Morrocan Oil","MOR Oily Scalp Treatment 45ml","","","0","",\N,"2",\N,"35.00"
"451","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521202","Morrocan Oil","MOR Repair Conditioner","","","0","",\N,"1",\N,"35.00"
"452","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521011","Morrocan Oil","MOR Treatment  100ml","","","0","",\N,"8",\N,"60.00"
"453","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521059","Morrocan Oil","MOR Treatment 200ml","","","0","",\N,"2","36.32","0.00"
"454","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521127","Morrocan Oil","MOR Treatment 25ml","","","0","",\N,"0","13.64","25.00"
"455","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521998","Morrocan Oil","MOR Treatment Light 100ml","","","0","",\N,"4",\N,"60.00"
"456","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521653","Morrocan Oil","MOR Treatment Light 25ml","","","0","",\N,"1","13.64","25.00"
"457","2018-10-14 12:38:34","2018-10-15 10:37:20","Haircare Australia","7290011521431","Morrocan Oil","MOR Volume Conditioner 250ml","","","0","",\N,"2",\N,"35.00"
"458","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006396","NAK","NAK Amped Up Fibrous Gel 150ml","","","0","Retail",\N,"1",\N,"27.95"
"459","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514010232","NAK","NAK Beard Elixir 30ml","","","0","Retail",\N,"2",\N,"29.95"
"460","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006051","NAK","NAK Blonde Conditioner 375ml","","","0","Retail",\N,"0","24.50","26.95"
"461","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Blonde Plus Conditioner 375ml","","","0","Retail",\N,"0",\N,"27.95"
"462","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006082","NAK","NAK Blonde Plus Shampoo 375ml","","","0","Retail",\N,"2",\N,"27.95"
"463","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Blonde Shampoo","","","0","Retail",\N,"0","26.95","26.95"
"464","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006136","NAK","NAK Body N Shine Conditioner 375ml","","","0","Retail",\N,"2",\N,"27.95"
"465","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006785","NAK","NAK Body N Shine Sea Salt Root Lift 250ml","","","0","Retail",\N,"0",\N,"26.95"
"466","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Body N Shine Shampoo 375ml","","","0","Retail",\N,"0",\N,"27.95"
"467","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006709","NAK","NAK Body N Shine Styling Glaze 150ml","","","0","Retail",\N,"1",\N,"27.95"
"468","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006419","NAK","NAK Body N Shine Volumising Foam 270ml","","","0","Retail",\N,"2",\N,"19.95"
"469","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514010102","NAK","NAK Daily Detox Shampoo  250ml","","","0","Retail",\N,"1",\N,"19.95"
"470","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006174","NAK","NAK Dandruff Control Shampoo 375ml","","","0","Retail",\N,"2",\N,"27.95"
"471","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514001353","NAK","NAK Done N Dirty 90g","","","0","Retail",\N,"1",\N,"24.00"
"472","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514007218","NAK","NAK Done N Dusted 10g","","","0","Retail",\N,"1",\N,"27.95"
"473","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006433","NAK","NAK Dry Klean Dry Shampoo 200ml","","","0","Retail",\N,"0",\N,"19.95"
"474","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","","NAK","NAK Fixation Finishing Spray 100g","","","0","Retail",\N,"0",\N,"6.95"
"475","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514006426","NAK","NAK Fixation Finishing Spray 576ml","","","0","Retail","2","2",\N,"13.95"
"476","2018-10-14 12:38:34","2018-10-15 10:37:20","NAK","9328514010133","NAK","NAK High Volume Texture Spray 171ml","","","0","Retail",\N,"2",\N,"27.95"
"477","2018-10-14 12:38:34","2018-10-15 10:37:20","Unknown","","Unknown","Nak Hydrating Conditioner 100ml","","","0","",\N,"0",\N,"10.95"
